Hhold.ID,Interview.Date,Fish.Date,KG.Catch,Total.Profit
AM05,10/22/2017,10/18/2017,1,540
AM11,10/23/2017,10/18/2017,1,450
AM14,10/24/2017,10/18/2017,1,500
CB02,10/22/2017,10/18/2017,4,990
CB06,10/22/2017,10/18/2017,8,1000
CB15,10/19/2017,10/18/2017,0.8,360
CB19,10/23/2017,10/18/2017,1.5,360
CB21,10/18/2017,10/18/2017,8,1000
CH06,10/27/2017,10/18/2017,2.5,360
CH18,10/19/2017,10/18/2017,1,270
CH21,10/27/2017,10/18/2017,2.5,410
CH28,10/22/2017,10/18/2017,3.5,855
CH28,10/23/2017,10/18/2017,1,270
KB04,10/22/2017,10/18/2017,1,150
KB06,10/22/2017,10/18/2017,1,250
KB07,10/23/2017,10/18/2017,1,450
AM05,10/22/2017,10/19/2017,2,810
AM06,10/24/2017,10/19/2017,2,500
CB02,10/22/2017,10/19/2017,5,1350
CB06,10/22/2017,10/19/2017,5,630
CB19,10/23/2017,10/19/2017,2,540
CB21,10/18/2017,10/19/2017,5,630
CH06,10/27/2017,10/19/2017,13,1800
CH21,10/27/2017,10/19/2017,2,360
CH28,10/22/2017,10/19/2017,1.5,405
CH28,10/23/2017,10/19/2017,2.5,630
CB02,10/22/2017,10/20/2017,3,810
CB06,10/22/2017,10/20/2017,4,500
CB21,10/18/2017,10/20/2017,4,500
CH21,10/27/2017,10/20/2017,3,540
CH25,10/23/2017,10/20/2017,3,765
AM05,10/24/2017,10/21/2017,5,1000
CH05,10/25/2017,10/21/2017,0.5,135
CH06,10/27/2017,10/21/2017,3.5,450
CH25,10/23/2017,10/21/2017,0.5,120
NY26,10/25/2017,10/21/2017,2,900
AM01,10/23/2017,10/22/2017,3,1350
AM05,10/22/2017,10/22/2017,2,720
AM05,10/24/2017,10/22/2017,6,1500
AM06,10/24/2017,10/22/2017,3,1000
AM10,10/24/2017,10/22/2017,0,0
AM11,10/23/2017,10/22/2017,0,0
AM21,10/23/2017,10/22/2017,2,540
CH25,10/23/2017,10/22/2017,0,0
KB03,10/23/2017,10/22/2017,2,1000
KB07,10/23/2017,10/22/2017,0,0
NY20,10/25/2017,10/22/2017,1,360
NY25,10/25/2017,10/22/2017,2,400
AM06,10/24/2017,10/23/2017,3,900
AM10,10/24/2017,10/23/2017,2,500
AM11,10/23/2017,10/23/2017,2,900
AM14,10/24/2017,10/23/2017,2,300
KB02,10/26/2017,10/23/2017,1,450
NY20,10/25/2017,10/23/2017,1,360
NY26,10/25/2017,10/23/2017,2,600
CH05,10/25/2017,10/24/2017,1,270
KB02,10/26/2017,10/24/2017,0,0
NY20,10/25/2017,10/24/2017,1,360
KB04,9/27/2017,10/24/2017,3,200
AM06,10/2/2017,10/25/2017,3,650
KB02,10/26/2017,10/25/2017,0,0
NY26,10/25/2017,10/25/2017,2,700
KB04,9/27/2017,10/25/2017,2,100
AM06,10/28/2017,10/26/2017,2,700
KB04,9/27/2017,10/26/2017,3,200
AM06,10/28/2017,10/27/2017,2,700
AM06,10/28/2017,10/27/2017,4,990
AM04,10/2/2017,10/29/2017,2,540
AM08,10/2/2017,10/29/2017,1,270
AM13,10/2/2017,10/29/2017,1,360
AM04,10/2/2017,10/30/2017,2,630
AM08,10/2/2017,10/30/2017,2,720
AM13,10/2/2017,10/30/2017,0,0
AM04,7/3/2018,6/28/2018,4,900
AM04,7/3/2018,6/28/2018,4,900
NY18,7/4/2018,6/29/2018,3,450
KB03,7/3/2018,6/30/2018,0,0
KB03,7/3/2018,6/30/2018,0,0
AM04,7/3/2018,6/30/2018,1,200
KB01,7/3/2018,6/30/2018,3,500
KB01,7/3/2018,6/30/2018,3,500
AM06,7/3/2018,6/30/2018,3,450
AM06,7/3/2018,6/30/2018,3,450
AM08,7/3/2018,6/30/2018,5,810
AM08,7/3/2018,6/30/2018,5,810
KB03,7/3/2018,7/1/2018,2,600
KB03,7/3/2018,7/1/2018,2,600
AM04,7/3/2018,7/1/2018,4,540
KB01,7/3/2018,7/1/2018,1,150
KB01,7/3/2018,7/1/2018,1,150
AM06,7/3/2018,7/1/2018,4,720
AM06,7/3/2018,7/1/2018,4,720
AM04,7/3/2018,7/1/2018,4,810
AM04,7/3/2018,7/1/2018,4,810
AM08,7/3/2018,7/1/2018,4,540
AM08,7/3/2018,7/1/2018,4,540
CH28,7/4/2018,7/1/2018,0.5,180
KB03,7/3/2018,7/2/2018,3,900
KB03,7/3/2018,7/2/2018,3,900
AM04,7/3/2018,7/2/2018,3,450
KB01,7/3/2018,7/2/2018,2,500
KB01,7/3/2018,7/2/2018,2,500
AM06,7/3/2018,7/2/2018,3,540
AM06,7/3/2018,7/2/2018,3,540
AM04,7/3/2018,7/2/2018,3,450
AM04,7/3/2018,7/2/2018,3,450
AM08,7/3/2018,7/2/2018,6,1100
AM08,7/3/2018,7/2/2018,6,1100
CH28,7/4/2018,7/2/2018,0.8,270
NY18,7/4/2018,7/2/2018,1.5,200
CH28,7/7/2018,7/2/2018,1,300
CH28,7/7/2018,7/2/2018,1,300
NY26,7/4/2018,7/2/2018,1,180
CB08,7/5/2018,7/2/2018,1.5,270
CB10,7/5/2018,7/2/2018,1.5,270
AM10,7/5/2018,7/2/2018,2,300
AM10,7/5/2018,7/2/2018,2,300
AM11,7/5/2018,7/2/2018,4,350
KB02,7/5/2018,7/2/2018,5,810
KB02,7/5/2018,7/2/2018,5,810
AM01,7/5/2018,7/2/2018,5,1400
AM01,7/5/2018,7/2/2018,5,1400
CH28,7/4/2018,7/3/2018,2,360
NY26,7/4/2018,7/3/2018,2,400
NY18,7/4/2018,7/3/2018,2,270
NY26,7/4/2018,7/3/2018,1.5,300
CB08,7/5/2018,7/3/2018,2,360
CB10,7/5/2018,7/3/2018,2,360
AM10,7/5/2018,7/3/2018,4,670
AM10,7/5/2018,7/3/2018,4,670
AM11,7/5/2018,7/3/2018,4,420
KB02,7/5/2018,7/3/2018,2,250
KB02,7/5/2018,7/3/2018,2,250
AM01,7/5/2018,7/3/2018,0.5,0
AM01,7/5/2018,7/3/2018,0.5,0
NY22,7/8/2018,7/3/2018,1,150
CH25,7/6/2018,7/3/2018,1.25,360
CH25,7/6/2018,7/3/2018,1.25,360
CH23,7/8/2018,7/3/2018,0.8,130
CB08,7/5/2018,7/4/2018,0.7,120
CB10,7/5/2018,7/4/2018,0.7,120
AM10,7/5/2018,7/4/2018,3,500
AM10,7/5/2018,7/4/2018,3,500
AM11,7/5/2018,7/4/2018,3,320
KB02,7/5/2018,7/4/2018,3,450
KB02,7/5/2018,7/4/2018,3,450
AM01,7/5/2018,7/4/2018,1.5,200
AM01,7/5/2018,7/4/2018,1.5,200
NY22,7/8/2018,7/4/2018,1.5,250
CH25,7/6/2018,7/4/2018,0.3,90
CH25,7/6/2018,7/4/2018,0.3,90
CH23,7/8/2018,7/4/2018,1,150
AM12,7/7/2018,7/4/2018,2,350
AM12,7/7/2018,7/4/2018,2,350
KB07,7/7/2018,7/4/2018,3,400
KB07,7/7/2018,7/4/2018,3,400
KB06,7/7/2018,7/4/2018,4,760
NY03,7/7/2018,7/4/2018,4,760
AM09,7/7/2018,7/4/2018,4,630
AM09,7/7/2018,7/4/2018,4,630
AM23,7/7/2018,7/4/2018,4,700
AM23,7/7/2018,7/4/2018,4,700
AM05,7/7/2018,7/4/2018,5,810
AM05,7/7/2018,7/4/2018,5,810
CH18,7/7/2018,7/4/2018,0.8,180
CB22,7/8/2018,7/4/2018,0.8,270
CB22,7/8/2018,7/4/2018,0.8,270
NY22,7/8/2018,7/5/2018,2,320
CH25,7/6/2018,7/5/2018,0.8,200
CH25,7/6/2018,7/5/2018,0.8,200
CH23,7/8/2018,7/5/2018,1.5,225
CH28,7/7/2018,7/5/2018,0,0
CH28,7/7/2018,7/5/2018,0,0
AM12,7/7/2018,7/5/2018,0.5,100
AM12,7/7/2018,7/5/2018,0.5,100
KB07,7/7/2018,7/5/2018,3,540
KB07,7/7/2018,7/5/2018,3,540
KB06,7/7/2018,7/5/2018,2,270
NY03,7/7/2018,7/5/2018,2,270
AM09,7/7/2018,7/5/2018,4,630
AM09,7/7/2018,7/5/2018,4,630
AM23,7/7/2018,7/5/2018,5,900
AM23,7/7/2018,7/5/2018,5,900
AM05,7/7/2018,7/5/2018,2,250
AM05,7/7/2018,7/5/2018,2,250
CH18,7/7/2018,7/5/2018,1.5,360
CB22,7/8/2018,7/5/2018,0.6,230
CB22,7/8/2018,7/5/2018,0.6,230
NY25,7/8/2018,7/5/2018,0,0
NY20,7/8/2018,7/5/2018,0.5,170
CH23,7/8/2018,7/5/2018,1,270
CB19,7/9/2018,7/5/2018,1,320
CB19,7/9/2018,7/5/2018,1,320
DP01,7/8/2018,7/5/2018,1.5,180
DP01,7/8/2018,7/5/2018,1.5,180
CH23,7/8/2018,7/5/2018,1.5,225
NY19,7/8/2018,7/5/2018,1.5,150
KB05,7/7/2018,7/5/2018,3,450
KB05,7/7/2018,7/5/2018,3,450
CH28,7/7/2018,7/6/2018,1.5,410
CH28,7/7/2018,7/6/2018,1.5,410
AM12,7/7/2018,7/6/2018,1.5,270
AM12,7/7/2018,7/6/2018,1.5,270
KB07,7/7/2018,7/6/2018,0.5,180
KB07,7/7/2018,7/6/2018,0.5,180
KB06,7/7/2018,7/6/2018,3,540
NY03,7/7/2018,7/6/2018,3,540
AM09,7/7/2018,7/6/2018,3,450
AM09,7/7/2018,7/6/2018,3,450
AM23,7/7/2018,7/6/2018,3,540
AM23,7/7/2018,7/6/2018,3,540
AM05,7/7/2018,7/6/2018,3,360
AM05,7/7/2018,7/6/2018,3,360
CH18,7/7/2018,7/6/2018,1,270
CB22,7/8/2018,7/6/2018,0.5,180
CB22,7/8/2018,7/6/2018,0.5,180
NY25,7/8/2018,7/6/2018,2,320
NY20,7/8/2018,7/6/2018,1.5,250
CH23,7/8/2018,7/6/2018,1,135
DP01,7/8/2018,7/6/2018,0.5,100
DP01,7/8/2018,7/6/2018,0.5,100
CH23,7/8/2018,7/6/2018,1,135
NY19,7/8/2018,7/6/2018,2,200
KB05,7/7/2018,7/6/2018,1.5,250
KB05,7/7/2018,7/6/2018,1.5,250
KB08,7/9/2018,7/6/2018,3,450
KB08,7/9/2018,7/6/2018,3,450
NY25,7/8/2018,7/7/2018,1.5,220
NY20,7/8/2018,7/7/2018,0.5,120
CH23,7/8/2018,7/7/2018,1.25,180
DP01,7/8/2018,7/7/2018,2,270
DP01,7/8/2018,7/7/2018,2,270
CH23,7/8/2018,7/7/2018,1.25,180
NY19,7/8/2018,7/7/2018,0.5,70
KB05,7/7/2018,7/7/2018,4,540
KB05,7/7/2018,7/7/2018,4,540
CB19,7/9/2018,7/7/2018,1.5,450
CB19,7/9/2018,7/7/2018,1.5,450
KB08,7/9/2018,7/7/2018,0.5,180
KB08,7/9/2018,7/7/2018,0.5,180
KB01,7/10/2018,7/7/2018,0,0
KB01,7/10/2018,7/7/2018,0,0
AM06,7/10/2018,7/7/2018,2,270
AM06,7/10/2018,7/7/2018,2,270
AM04,7/10/2018,7/7/2018,3,540
AM04,7/10/2018,7/7/2018,3,540
CB04,7/10/2018,7/7/2018,0.3,120
KB03,7/10/2018,7/7/2018,4,650
KB03,7/10/2018,7/7/2018,4,650
CB18,7/10/2018,7/7/2018,0.4,100
AM08,7/10/2018,7/7/2018,5,810
AM08,7/10/2018,7/7/2018,5,810
CB19,7/9/2018,7/8/2018,1,270
CB19,7/9/2018,7/8/2018,1,270
KB08,7/9/2018,7/8/2018,1.5,250
KB08,7/9/2018,7/8/2018,1.5,250
KB01,7/10/2018,7/8/2018,2,300
KB01,7/10/2018,7/8/2018,2,300
AM06,7/10/2018,7/8/2018,2,300
AM06,7/10/2018,7/8/2018,2,300
AM04,7/10/2018,7/8/2018,1.5,200
AM04,7/10/2018,7/8/2018,1.5,200
CB04,7/10/2018,7/8/2018,0.4,160
KB03,7/10/2018,7/8/2018,1.5,200
KB03,7/10/2018,7/8/2018,1.5,200
CB18,7/10/2018,7/8/2018,1.25,350
AM08,7/10/2018,7/8/2018,2,270
AM08,7/10/2018,7/8/2018,2,270
AM05,7/10/2018,7/8/2018,1.5,200
AM05,7/10/2018,7/8/2018,1.5,200
AM04,7/11/2018,7/8/2018,1.5,230
AM06,7/11/2018,7/8/2018,2,220
AM06,7/11/2018,7/8/2018,2,220
AM07,7/11/2018,7/8/2018,3,450
AM14,7/11/2018,7/8/2018,4,720
KB01,7/10/2018,7/9/2018,1.5,200
KB01,7/10/2018,7/9/2018,1.5,200
AM06,7/10/2018,7/9/2018,1.5,230
AM06,7/10/2018,7/9/2018,1.5,230
AM04,7/10/2018,7/9/2018,2,3000
AM04,7/10/2018,7/9/2018,2,3000
CB04,7/10/2018,7/9/2018,0.2,0
KB03,7/10/2018,7/9/2018,2,300
KB03,7/10/2018,7/9/2018,2,300
CB18,7/10/2018,7/9/2018,2,620
AM08,7/10/2018,7/9/2018,2,540
AM08,7/10/2018,7/9/2018,2,540
AM05,7/10/2018,7/9/2018,3,600
AM05,7/10/2018,7/9/2018,3,600
AM04,7/11/2018,7/9/2018,0,0
AM06,7/11/2018,7/9/2018,3,360
AM06,7/11/2018,7/9/2018,3,360
AM07,7/11/2018,7/9/2018,5,900
AM14,7/11/2018,7/9/2018,2,450
CB02,7/12/2018,7/9/2018,1.5,285
AM13,7/12/2018,7/9/2018,1.5,250
AM13,7/12/2018,7/9/2018,1.5,250
AM01,7/12/2018,7/9/2018,1.5,200
AM01,7/12/2018,7/9/2018,1.5,200
AM20,7/12/2018,7/9/2018,3,450
AM20,7/12/2018,7/9/2018,3,450
AM11,7/12/2018,7/9/2018,4,330
AM10,7/12/2018,7/9/2018,5,1300
AM10,7/12/2018,7/9/2018,5,1300
KB02,7/12/2018,7/9/2018,5,720
KB02,7/12/2018,7/9/2018,5,720
AM05,7/10/2018,7/10/2018,3,450
AM05,7/10/2018,7/10/2018,3,450
AM04,7/11/2018,7/10/2018,3,450
AM06,7/11/2018,7/10/2018,2,300
AM06,7/11/2018,7/10/2018,2,300
AM07,7/11/2018,7/10/2018,3,500
AM14,7/11/2018,7/10/2018,2,450
CB02,7/12/2018,7/10/2018,2,350
AM13,7/12/2018,7/10/2018,2,540
AM13,7/12/2018,7/10/2018,2,540
AM01,7/12/2018,7/10/2018,2,270
AM01,7/12/2018,7/10/2018,2,270
AM20,7/12/2018,7/10/2018,4,750
AM20,7/12/2018,7/10/2018,4,750
AM11,7/12/2018,7/10/2018,3,250
AM10,7/12/2018,7/10/2018,3,450
AM10,7/12/2018,7/10/2018,3,450
KB02,7/12/2018,7/10/2018,4,540
KB02,7/12/2018,7/10/2018,4,540
AM05,7/15/2018,7/10/2018,5,900
AM05,7/15/2018,7/10/2018,5,900
CB02,7/12/2018,7/11/2018,1.5,300
AM13,7/12/2018,7/11/2018,2,500
AM13,7/12/2018,7/11/2018,2,500
AM01,7/12/2018,7/11/2018,5,1100
AM01,7/12/2018,7/11/2018,5,1100
AM20,7/12/2018,7/11/2018,3,550
AM20,7/12/2018,7/11/2018,3,550
AM11,7/12/2018,7/11/2018,3,250
AM10,7/12/2018,7/11/2018,0.5,0
AM10,7/12/2018,7/11/2018,0.5,0
KB02,7/12/2018,7/11/2018,2,250
KB02,7/12/2018,7/11/2018,2,250
AM05,7/15/2018,7/11/2018,0.5,150
AM05,7/15/2018,7/11/2018,0.5,150
AM12,7/15/2018,7/11/2018,2,300
AM12,7/15/2018,7/11/2018,2,300
AM10,7/14/2018,7/11/2018,2,200
AM10,7/14/2018,7/11/2018,2,200
AM11,7/14/2018,7/11/2018,2,450
AM11,7/14/2018,7/11/2018,2,450
AM19,7/14/2018,7/11/2018,3,250
KB07,7/14/2018,7/11/2018,3,360
KB07,7/14/2018,7/11/2018,3,360
AM21,7/14/2018,7/11/2018,4,540
AM21,7/14/2018,7/11/2018,4,540
AM02,7/14/2018,7/11/2018,4,710
KB05,7/14/2018,7/11/2018,4,720
KB05,7/14/2018,7/11/2018,4,720
AM10,7/14/2018,7/12/2018,3,540
AM10,7/14/2018,7/12/2018,3,540
AM11,7/14/2018,7/12/2018,4,630
AM11,7/14/2018,7/12/2018,4,630
AM19,7/14/2018,7/12/2018,2.5,210
KB07,7/14/2018,7/12/2018,3,490
KB07,7/14/2018,7/12/2018,3,490
AM21,7/14/2018,7/12/2018,1.5,300
AM21,7/14/2018,7/12/2018,1.5,300
AM02,7/14/2018,7/12/2018,2,310
KB05,7/14/2018,7/12/2018,3,450
KB05,7/14/2018,7/12/2018,3,450
AM10,7/15/2018,7/12/2018,3,500
AM10,7/15/2018,7/12/2018,3,500
KB06,7/15/2018,7/12/2018,5,810
NY03,7/15/2018,7/12/2018,5,810
AM09,7/15/2018,7/12/2018,5,900
AM09,7/15/2018,7/12/2018,5,900
KB07,7/15/2018,7/12/2018,0.6,180
AM10,7/14/2018,7/13/2018,3,450
AM10,7/14/2018,7/13/2018,3,450
AM11,7/14/2018,7/13/2018,5,1100
AM11,7/14/2018,7/13/2018,5,1100
AM19,7/14/2018,7/13/2018,3,300
KB07,7/14/2018,7/13/2018,2,330
KB07,7/14/2018,7/13/2018,2,330
AM21,7/14/2018,7/13/2018,5,900
AM21,7/14/2018,7/13/2018,5,900
AM02,7/14/2018,7/13/2018,3,540
KB05,7/14/2018,7/13/2018,0.5,150
KB05,7/14/2018,7/13/2018,0.5,150
AM12,7/15/2018,7/13/2018,1.5,250
AM12,7/15/2018,7/13/2018,1.5,250
AM10,7/15/2018,7/13/2018,4,630
AM10,7/15/2018,7/13/2018,4,630
KB06,7/15/2018,7/13/2018,1.5,250
NY03,7/15/2018,7/13/2018,1.5,250
AM09,7/15/2018,7/13/2018,3,450
AM09,7/15/2018,7/13/2018,3,450
KB07,7/15/2018,7/13/2018,1,270
CH32,7/16/2018,7/13/2018,1,135
CH15,7/16/2018,7/13/2018,0.5,0
AM12,7/15/2018,7/14/2018,2,450
AM12,7/15/2018,7/14/2018,2,450
AM10,7/15/2018,7/14/2018,3,500
AM10,7/15/2018,7/14/2018,3,500
AM05,7/15/2018,7/14/2018,3,540
AM05,7/15/2018,7/14/2018,3,540
KB06,7/15/2018,7/14/2018,2,300
NY03,7/15/2018,7/14/2018,2,300
AM09,7/15/2018,7/14/2018,3,540
AM09,7/15/2018,7/14/2018,3,540
KB07,7/15/2018,7/14/2018,1.5,450
CH32,7/16/2018,7/14/2018,1.5,210
CH15,7/16/2018,7/14/2018,0.3,0
CH32,7/16/2018,7/15/2018,1,150
CH15,7/16/2018,7/15/2018,0.5,0
CB08,7/18/2018,7/15/2018,0.8,80
CB08,7/18/2018,7/16/2018,0.5,60
AM01,7/21/2018,7/16/2018,3,630
AM01,7/21/2018,7/16/2018,3,630
AM04,7/19/2018,7/16/2018,3,540
AM20,7/19/2018,7/16/2018,5,810
AM20,7/19/2018,7/16/2018,5,810
AM14,7/19/2018,7/16/2018,5,810
CB08,7/18/2018,7/17/2018,0.8,75
AM01,7/21/2018,7/17/2018,3,720
AM01,7/21/2018,7/17/2018,3,720
AM04,7/19/2018,7/17/2018,3,500
AM20,7/19/2018,7/17/2018,2.5,450
AM20,7/19/2018,7/17/2018,2.5,450
AM14,7/19/2018,7/17/2018,5,900
KB02,7/21/2018,7/17/2018,1.5,150
KB02,7/21/2018,7/17/2018,1.5,150
AM04,7/19/2018,7/18/2018,1,250
AM20,7/19/2018,7/18/2018,5,720
AM20,7/19/2018,7/18/2018,5,720
AM14,7/19/2018,7/18/2018,3,720
KB02,7/21/2018,7/18/2018,3,500
KB02,7/21/2018,7/18/2018,3,500
CH28,7/21/2018,7/18/2018,1,260
CH28,7/21/2018,7/18/2018,1,260
KB08,7/21/2018,7/18/2018,1.5,200
KB08,7/21/2018,7/18/2018,1.5,200
KB01,7/21/2018,7/18/2018,2,500
KB01,7/21/2018,7/18/2018,2,500
AM04,7/21/2018,7/18/2018,2,450
AM04,7/21/2018,7/18/2018,2,450
KB03,7/21/2018,7/18/2018,3,540
KB03,7/21/2018,7/18/2018,3,540
NY18,7/22/2018,7/18/2018,3,450
KB05,7/24/2018,7/18/2018,3,540
KB05,7/24/2018,7/18/2018,3,540
AM08,7/21/2018,7/18/2018,3,450
AM08,7/21/2018,7/18/2018,3,450
AM05,7/21/2018,7/18/2018,5,900
AM05,7/21/2018,7/18/2018,5,900
CH28,7/21/2018,7/19/2018,2,500
CH28,7/21/2018,7/19/2018,2,500
KB08,7/21/2018,7/19/2018,1.5,250
KB08,7/21/2018,7/19/2018,1.5,250
KB01,7/21/2018,7/19/2018,0.5,160
KB01,7/21/2018,7/19/2018,0.5,160
AM04,7/21/2018,7/19/2018,1,270
AM04,7/21/2018,7/19/2018,1,270
KB03,7/21/2018,7/19/2018,1.5,270
KB03,7/21/2018,7/19/2018,1.5,270
NY18,7/22/2018,7/19/2018,2,290
KB05,7/24/2018,7/19/2018,2,450
KB05,7/24/2018,7/19/2018,2,450
AM08,7/21/2018,7/19/2018,5,900
AM08,7/21/2018,7/19/2018,5,900
AM05,7/21/2018,7/19/2018,4,630
AM05,7/21/2018,7/19/2018,4,630
NY25,7/22/2018,7/19/2018,0,0
CH25,7/22/2018,7/19/2018,1,410
CH25,7/22/2018,7/19/2018,1,410
CH23,7/22/2018,7/19/2018,2,450
NY22,7/22/2018,7/19/2018,2,250
CH18,7/22/2018,7/19/2018,0.25,70
CH18,7/22/2018,7/19/2018,0.25,70
CB18,7/22/2018,7/19/2018,0.4,190
CH28,7/21/2018,7/20/2018,1.5,360
CH28,7/21/2018,7/20/2018,1.5,360
KB08,7/21/2018,7/20/2018,2,320
KB08,7/21/2018,7/20/2018,2,320
KB02,7/21/2018,7/20/2018,2,300
KB02,7/21/2018,7/20/2018,2,300
KB01,7/21/2018,7/20/2018,1,200
KB01,7/21/2018,7/20/2018,1,200
AM04,7/21/2018,7/20/2018,0.5,200
AM04,7/21/2018,7/20/2018,0.5,200
KB03,7/21/2018,7/20/2018,1.5,250
KB03,7/21/2018,7/20/2018,1.5,250
NY18,7/22/2018,7/20/2018,0.5,100
KB05,7/24/2018,7/20/2018,5,720
KB05,7/24/2018,7/20/2018,5,720
AM01,7/21/2018,7/20/2018,0.5,200
AM01,7/21/2018,7/20/2018,0.5,200
AM08,7/21/2018,7/20/2018,3,630
AM08,7/21/2018,7/20/2018,3,630
AM05,7/21/2018,7/20/2018,5,810
AM05,7/21/2018,7/20/2018,5,810
NY25,7/22/2018,7/20/2018,0.5,170
CH25,7/22/2018,7/20/2018,1.2,450
CH25,7/22/2018,7/20/2018,1.2,450
CH23,7/22/2018,7/20/2018,1.5,320
NY22,7/22/2018,7/20/2018,3,400
CH18,7/22/2018,7/20/2018,0.6,180
CH18,7/22/2018,7/20/2018,0.6,180
CB18,7/22/2018,7/20/2018,0.6,350
CH05,7/23/2018,7/20/2018,1.5,360
CH05,7/23/2018,7/20/2018,1.5,360
CH23,7/24/2018,7/20/2018,1.5,410
CH23,7/24/2018,7/20/2018,1.5,410
CH04,7/25/2018,7/20/2018,0.6,160
NY25,7/22/2018,7/21/2018,3,450
CH25,7/22/2018,7/21/2018,0.8,300
CH25,7/22/2018,7/21/2018,0.8,300
CH23,7/22/2018,7/21/2018,1,230
NY22,7/22/2018,7/21/2018,2,270
CH18,7/22/2018,7/21/2018,0.5,160
CH18,7/22/2018,7/21/2018,0.5,160
CB18,7/22/2018,7/21/2018,0.5,290
CH05,7/23/2018,7/21/2018,1,270
CH05,7/23/2018,7/21/2018,1,270
CH23,7/24/2018,7/21/2018,0.8,230
CH23,7/24/2018,7/21/2018,0.8,230
CH04,7/25/2018,7/21/2018,0.8,180
AM06,7/24/2018,7/21/2018,2.5,450
AM06,7/24/2018,7/21/2018,2.5,450
AM11,7/26/2018,7/21/2018,2.5,320
AM11,7/26/2018,7/21/2018,2.5,320
AM02,7/24/2018,7/21/2018,3,540
AM10,7/24/2018,7/21/2018,5,900
AM10,7/24/2018,7/21/2018,5,900
AM09,7/24/2018,7/21/2018,6,1400
AM09,7/24/2018,7/21/2018,6,1400
CH05,7/23/2018,7/22/2018,0.3,100
CH05,7/23/2018,7/22/2018,0.3,100
CH04,7/25/2018,7/22/2018,0.5,150
AM06,7/24/2018,7/22/2018,3,630
AM06,7/24/2018,7/22/2018,3,630
AM11,7/26/2018,7/22/2018,3,500
AM11,7/26/2018,7/22/2018,3,500
AM02,7/24/2018,7/22/2018,4,810
AM10,7/24/2018,7/22/2018,5,810
AM10,7/24/2018,7/22/2018,5,810
AM09,7/24/2018,7/22/2018,5,810
AM09,7/24/2018,7/22/2018,5,810
CB22,7/26/2018,7/22/2018,1.25,360
CB22,7/26/2018,7/22/2018,1.25,360
DP01,7/25/2018,7/22/2018,1.5,450
DP01,7/25/2018,7/22/2018,1.5,450
NY26,7/25/2018,7/22/2018,2,230
CB19,7/25/2018,7/22/2018,2,450
CH23,7/24/2018,7/23/2018,0.5,160
CH23,7/24/2018,7/23/2018,0.5,160
AM06,7/24/2018,7/23/2018,2,450
AM06,7/24/2018,7/23/2018,2,450
AM02,7/24/2018,7/23/2018,3,630
AM10,7/24/2018,7/23/2018,5,720
AM10,7/24/2018,7/23/2018,5,720
AM09,7/24/2018,7/23/2018,2,450
AM09,7/24/2018,7/23/2018,2,450
CB22,7/26/2018,7/23/2018,1,270
CB22,7/26/2018,7/23/2018,1,270
DP01,7/25/2018,7/23/2018,1,450
DP01,7/25/2018,7/23/2018,1,450
NY26,7/25/2018,7/23/2018,0.5,80
CB19,7/25/2018,7/23/2018,1.5,300
NY03,7/25/2018,7/23/2018,3,450
CB19,7/25/2018,7/23/2018,2,50
AM10,7/26/2018,7/23/2018,2,450
AM10,7/26/2018,7/23/2018,2,450
AM12,7/26/2018,7/23/2018,2,300
AM12,7/26/2018,7/23/2018,2,300
NY03,7/25/2018,7/23/2018,2,250
AM11,7/26/2018,7/23/2018,3,630
AM11,7/26/2018,7/23/2018,3,630
KB06,7/26/2018,7/23/2018,4,810
NY03,7/26/2018,7/23/2018,4,810
AM23,7/26/2018,7/23/2018,5,810
AM23,7/26/2018,7/23/2018,5,810
DP01,7/25/2018,7/24/2018,2,300
DP01,7/25/2018,7/24/2018,2,300
NY26,7/25/2018,7/24/2018,0.5,100
CB19,7/25/2018,7/24/2018,1.5,320
NY03,7/25/2018,7/24/2018,2,270
CB19,7/25/2018,7/24/2018,1.5,40
AM10,7/26/2018,7/24/2018,2,450
AM10,7/26/2018,7/24/2018,2,450
AM12,7/26/2018,7/24/2018,3,540
AM12,7/26/2018,7/24/2018,3,540
AM11,7/26/2018,7/24/2018,3,450
AM11,7/26/2018,7/24/2018,3,450
KB06,7/26/2018,7/24/2018,2.5,410
NY03,7/26/2018,7/24/2018,2.5,410
AM23,7/26/2018,7/24/2018,1.5,180
AM23,7/26/2018,7/24/2018,1.5,180
CH15,7/28/2018,7/24/2018,0,0
CB22,7/26/2018,7/25/2018,0.5,180
CB22,7/26/2018,7/25/2018,0.5,180
CB19,7/25/2018,7/25/2018,1.5,50
AM10,7/26/2018,7/25/2018,3,630
AM10,7/26/2018,7/25/2018,3,630
AM12,7/26/2018,7/25/2018,0.5,200
AM12,7/26/2018,7/25/2018,0.5,200
AM11,7/26/2018,7/25/2018,2,270
AM11,7/26/2018,7/25/2018,2,270
AM11,7/26/2018,7/25/2018,2,230
AM11,7/26/2018,7/25/2018,2,230
KB06,7/26/2018,7/25/2018,3,500
NY03,7/26/2018,7/25/2018,3,500
AM23,7/26/2018,7/25/2018,3,450
AM23,7/26/2018,7/25/2018,3,450
CH15,7/28/2018,7/25/2018,1.5,270
CB09,7/28/2018,7/25/2018,0,0
KB08,7/28/2018,7/25/2018,1,360
KB08,7/28/2018,7/25/2018,1,360
CH15,7/28/2018,7/26/2018,0,0
